Extract Method	Translation	Positive	Negative	EmotionRationale
7159 commit d4aa0cc9991a25e501d8fb7e9cdcdaf0a2656ca5 fix project owner permissions and refactor project admin service project owner permission were slightly broken in 2.0.19 as they required the owner to have read permission on their own project in order to use the branches panel to manage the branches. this was wrong, and not what we had intended to have happen. this refactoring pulls all of the individual rpc methods out of the projectadminserviceimpl into their own per-request classes, taking only their exact dependencies as injections from guice. we also now use the projectcontrol everywhere to manage access. branch creation and deletion checks are now performed in projectcontrol for both web and ssh interfaces. this allows a user who has ssh access to create or delete branches in a project to also use the web ui, even though they are not a project owner. currently the user must know (or guess) the project info page url however to gain access to the web ui if they are not listed as an owner for that project. like before however, project owners do not have create or delete branch access over ssh unless they specifically grant themselves this permission. this is intentional and is meant to reduce the risk of a branch being created or deleted remotely over ssh due to a typo while using "git push". change-id: i2d350f870817fdf51a7db4c644c7f47ecb2f6171 signed-off-by: shawn o. pearce  sop@google.com  	7159 commit d4a0cc991a25e501d8fb7e9cdcdaf0a2656ca5 fix project owner permissions and refactor project admin service project owner permission were slightly broken in 2.0.19 as they required the owner to have read permission on their own project in order to use the branches panel to manage the branches.<br> this was wrong, and not what we had intended to have happen.<br> this refactoring pulls all of the individual rpc methods out of the projectadminserviceimpl into their own per-request classes, taking only their exact dependencies as injections from guice.<br> we also now use the projectcontrol everywhere to manage access.<br> branch creation and deletion checks are now performed in projectcontrol for both web and ssh interfaces.<br> this allows a user who has ssh access to create or delete branches in a project to also use the web ui, even though they are not a project owner.<br> currently the user must know (or guess) the project info page url however to gain access to the web ui if they are not listed as an owner for that project.<br> like before however, project owners do not have create or delete branch access over ssh unless they specifically grant themselves this permission.<br> this is intentional and is meant to reduce the risk of a branch being created or deleted remotely over ssh due to a typo while using "git push"<br> change-id: i2d350f870817fdf51a7db4c644c7f47ecb2f6171 signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	2	-2	 7159[0] commit[0] d4aa0cc9991a25e501d8fb7e9cdcdaf0a2656ca5/d4a0cc991a25e501d8fb7e9cdcdaf0a2656ca5[0][+0.6 MultipleLetters] fix[0] project[0] owner[0] permissions[0] and[0] refactor[0] project[0] admin[0] service[0] project[0] owner[0] permission[0] were[0] slightly[0] broken[-1][--1 LastWordBoosterStrength] in[0] 2[0] .0[0] .19[0] as[0] they[0] required[0] the[0] owner[0] to[0] have[0] read[0] permission[0] on[0] their[0] own[0] project[0] in[0] order[0] to[0] use[0] the[0] branches[0] panel[0] to[0] manage[0] the[0] branches[0] [[Sentence=-1,2=word max, 1-5]] this[0] was[0] wrong[0] and[0] not[0] what[0] we[0] had[0] intended[0] to[0] have[0] happen[0] [[Sentence=-1,1=word max, 1-5]] this[0] refactoring[0] pulls[0] all[0] of[0] the[0] individual[0] rpc[0] methods[0] out[0] of[0] the[0] projectadminserviceimpl[0] into[0] their[0] own[0] per[0] request[0] classes[0] taking[0] only[0] their[0] exact[0] dependencies[0] as[0] injections[0] from[0] guice[0] [[Sentence=-1,1=word max, 1-5]] we[0] also[0] now[0] use[0] the[0] projectcontrol[0] everywhere[0] to[0] manage[0] access[0] [[Sentence=-1,1=word max, 1-5]] branch[0] creation[0] and[0] deletion[0] checks[0] are[0] now[0] performed[0] in[0] projectcontrol[0] for[0] both[0] web[0] and[0] ssh[0] interfaces[0] [[Sentence=-1,1=word max, 1-5]] this[0] allows[0] a[0] user[0] who[0] has[0] ssh[0] access[0] to[0] create[0] or[0] delete[0] branches[0] in[0] a[0] project[0] to[0] also[0] use[0] the[0] web[0] ui[0] even[0] though[0] they[0] are[0] not[0] a[0] project[0] owner[0] [[Sentence=-1,1=word max, 1-5]] currently[0] the[0] user[0] must[0] know[0] or[0] guess[0] the[0] project[0] info[0] page[0] url[0] however[0] to[0] gain[0] access[0] to[0] the[0] web[0] ui[0] if[0] they[0] are[0] not[0] listed[0] as[0] an[0] owner[0] for[0] that[0] project[0] [[Sentence=-1,1=word max, 1-5]] like[0] before[0] however[0] project[0] owners[0] do[0] not[0] have[0] create[0] or[0] delete[0] branch[0] access[0] over[0] ssh[0] unless[0] they[0] specifically[0] grant[0] themselves[0] this[0] permission[0] [[Sentence=-1,1=word max, 1-5]] this[0] is[0] intentional[0] and[0] is[0] meant[0] to[0] reduce[0] the[0] risk[-1] of[0] a[0] branch[0] being[0] created[0] or[0] deleted[0] remotely[0] over[0] ssh[0] due[0] to[0] a[0] typo[0] while[0] using[0] git[0] push[0] [[Sentence=-2,1=word max, 1-5]] change[0] id[0] i2d350f870817fdf51a7db4c644c7f47ecb2f6171[0] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[2,-2 max of sentences]]]
7419 commit 5013c9c13352b405a8c782500bdd968d204e6f27 refactor command thread creation logic into basecommand the thread creation is now optional, permitting dispatchcommand to not use it, while other subclasses do take advantage of it being available. error handling for the thread is now consistently handled in one spot, ensuring we get errors back in the client and in the log. signed-off-by: shawn o. pearce  sop@google.com  	7419 commit 5013c9c13352b405a8c782500bdd968d204e6f27 refactor command thread creation logic into basecommand the thread creation is now optional, permitting dispatchcommand to not use it, while other subclasses do take advantage of it being available.<br> error handling for the thread is now consistently handled in one spot, ensuring we get errors back in the client and in the log.<br> signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	1	-1	 7419[0] commit[0] 5013c9c13352b405a8c782500bdd968d204e6f27[0] refactor[0] command[0] thread[0] creation[0] logic[0] into[0] basecommand[0] the[0] thread[0] creation[0] is[0] now[0] optional[0] permitting[0] dispatchcommand[0] to[0] not[0] use[0] it[0] while[0] other[0] subclasses[0] do[0] take[0] advantage[0] of[0] it[0] being[0] available[0] [[Sentence=-1,1=word max, 1-5]] error[0] handling[0] for[0] the[0] thread[0] is[0] now[0] consistently[0] handled[0] in[0] one[0] spot[0] ensuring[0] we[0] get[0] errors[0] back[0] in[0] the[0] client[0] and[0] in[0] the[0] log[0] [[Sentence=-1,1=word max, 1-5]] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
7420 commit 80cc01fe773e345f0156ea62bd63b71ce11b5bd4 refactor command handling to support subcommands in guice this simplifies the way commands are managed, by allowing a dispatchcommand to be used to delegate functionality into a new subcommand during command line parsing. signed-off-by: shawn o. pearce  sop@google.com  	7420 commit 80cc01fe773e345f0156ea62bd63b71ce11b5bd4 refactor command handling to support subcommands in guice this simplifies the way commands are managed, by allowing a dispatchcommand to be used to delegate functionality into a new subcommand during command line parsing.<br> signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	1	-1	 7420[0] commit[0] 80cc01fe773e345f0156ea62bd63b71ce11b5bd4[0] refactor[0] command[0] handling[0] to[0] support[0] subcommands[0] in[0] guice[0] this[0] simplifies[0] the[0] way[0] commands[0] are[0] managed[0] by[0] allowing[0] a[0] dispatchcommand[0] to[0] be[0] used[0] to[0] delegate[0] functionality[0] into[0] a[0] new[0] subcommand[0] during[0] command[0] line[0] parsing[0] [[Sentence=-1,1=word max, 1-5]] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
7633 commit 57b4db7eec526e0d0df9355695f2a80d7316c301 refactor submitter to personident mapping in mergeop this permits us to reuse the logic for other contexts where we want to convert from the one to the other. signed-off-by: shawn o. pearce  sop@google.com  	7633 commit 57b4db7eec526e0d0df9355695f2a80d7316c301 refactor submitter to personident mapping in mergeop this permits us to reuse the logic for other contexts where we want to convert from the one to the other.<br> signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	1	-1	 7633[0] commit[0] 57b4db7eec526e0d0df9355695f2a80d7316c301[0] refactor[0] submitter[0] to[0] personident[0] mapping[0] in[0] mergeop[0] this[0] permits[0] us[0] to[0] reuse[0] the[0] logic[0] for[0] other[0] contexts[0] where[0] we[0] want[0] to[0] convert[0] from[0] the[0] one[0] to[0] the[0] other[0] [[Sentence=-1,1=word max, 1-5]] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
7701 commit f83977e83afade199727b686649e0026a65ca54a refactor workqueue to support task inspection by extending the scheduledthreadpoolexecutor we are able to apply a decoration to the tasks before they are added to the queue, giving us the ability to pull them out at a later point in time and get any data we want, in particular, the input runnable. signed-off-by: shawn o. pearce  sop@google.com  	7701 commit f83977e83afade199727b686649e0026a65ca54a refactor workqueue to support task inspection by extending the scheduledthreadpoolexecutor we are able to apply a decoration to the tasks before they are added to the queue, giving us the ability to pull them out at a later point in time and get any data we want, in particular, the input runnable.<br> signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	1	-1	 7701[0] commit[0] f83977e83afade199727b686649e0026a65ca54a[0] refactor[0] workqueue[0] to[0] support[0] task[0] inspection[0] by[0] extending[0] the[0] scheduledthreadpoolexecutor[0] we[0] are[0] able[0] to[0] apply[0] a[0] decoration[0] to[0] the[0] tasks[0] before[0] they[0] are[0] added[0] to[0] the[0] queue[0] giving[0] us[0] the[0] ability[0] to[0] pull[0] them[0] out[0] at[0] a[0] later[0] point[0] in[0] time[0] and[0] get[0] any[0] data[0] we[0] want[0] in[0] particular[0] the[0] input[0] runnable[0] [[Sentence=-1,1=word max, 1-5]] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
7702 commit 2fed965927e603220bf78ebc1b7083ab79013e88 refactor pushqueue.scheduleupdate to be smaller methods its a lot easier to follow what happens here by using small, self contained methods with clear return types and responsibilities. signed-off-by: shawn o. pearce  sop@google.com  	7702 commit 2fed965927e603220bf78ebc1b7083ab79013e88 refactor pushqueue.<br>scheduleupdate to be smaller methods its a lot easier to follow what happens here by using small, self contained methods with clear return types and responsibilities.<br> signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	1	-1	 7702[0] commit[0] 2fed965927e603220bf78ebc1b7083ab79013e88[0] refactor[0] pushqueue[0] [[Sentence=-1,1=word max, 1-5]] scheduleupdate[0] to[0] be[0] smaller[0] methods[0] its[0] a[0] lot[0] easier[0] to[0] follow[0] what[0] happens[0] here[0] by[0] using[0] small[0] self[0] contained[0] methods[0] with[0] clear[0] return[0] types[0] and[0] responsibilities[0] [[Sentence=-1,1=word max, 1-5]] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
7852 commit 6b1ed4c1e126806f3afe38302139cd05ef9aeb48 refactor gerrit flush-caches to just flush everything in ehcache most caches under ehcache control should be flushed when we receive a "gerrit flush-caches" command. so dump them all, except the one "diff" cache that we want to retain no matter what. this way we will automatically flush any other caches that may be configured by the server, without needing to edit this code. signed-off-by: shawn o. pearce  sop@google.com  	7852 commit 6b1ed4c1e126806f3afe38302139cd05ef9aeb48 refactor gerrit flush-caches to just flush everything in ehcache most caches under ehcache control should be flushed when we receive a "gerrit flush-caches" command.<br> so dump them all, except the one "diff" cache that we want to retain no matter what.<br> this way we will automatically flush any other caches that may be configured by the server, without needing to edit this code.<br> signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	1	-1	 7852[0] commit[0] 6b1ed4c1e126806f3afe38302139cd05ef9aeb48[0] refactor[0] gerrit[0] flush[0] caches[0] to[0] just[0] flush[0] everything[0] in[0] ehcache[0] most[0] caches[0] under[0] ehcache[0] control[0] should[0] be[0] flushed[0] when[0] we[0] receive[0] a[0] gerrit[0] flush[0] caches[0] command[0] [[Sentence=-1,1=word max, 1-5]] so[0] dump[0] them[0] all[0] except[0] the[0] one[0] diff[0] cache[0] that[0] we[0] want[0] to[0] retain[0] no[0] matter[0] what[0] [[Sentence=-1,1=word max, 1-5]] this[0] way[0] we[0] will[0] automatically[0] flush[0] any[0] other[0] caches[0] that[0] may[0] be[0] configured[0] by[0] the[0] server[0] without[0] needing[0] to[0] edit[0] this[0] code[0] [[Sentence=-1,1=word max, 1-5]] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
8171 commit 43473176853da388bf3a699d89c33e19e5302eb8 refactor read access testing to reuse for other function types this paves the way for git based ssh commands operating on a project to test other types of approval categories beyond the basic "read" category used for coarse-grained access controls. signed-off-by: shawn o. pearce  sop@google.com  	8171 commit 43473176853da388bf3a699d89c33e19e5302eb8 refactor read access testing to reuse for other function types this paves the way for git based ssh commands operating on a project to test other types of approval categories beyond the basic "read" category used for coarse-grained access controls.<br> signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	1	-2	 8171[0] commit[0] 43473176853da388bf3a699d89c33e19e5302eb8[0] refactor[0] read[0] access[0] testing[0] to[0] reuse[0] for[0] other[0] function[0] types[0] this[0] paves[0] the[0] way[0] for[0] git[0] based[0] ssh[0] commands[0] operating[0] on[0] a[0] project[0] to[0] test[0] other[0] types[0] of[0] approval[0] categories[0] beyond[0] the[0] basic[0] read[0] category[0] used[0] for[0] coarse[-1] grained[0] access[0] controls[0] [[Sentence=-2,1=word max, 1-5]] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-2 max of sentences]]]
8323 commit 9a2a97d6aa5fb9dfaed1a0870e0bdaa38ff803a5 refactor the entire login panel to avoid reloading the module its significantly faster if the open id login panel is part of the same application, and simply inserts itself into the sign in dialog rather than loading through a separate html host page. we also now remember (at the user's option) the last openid url the user successfully logged in with, so it can be presented in future sign-in attempts. this helps in case the user forgets which provider they have used, or which account at that provider. signed-off-by: shawn o. pearce  sop@google.com  	8323 commit 9a2a97d6a5fb9dfaed1a0870e0bda38ff803a5 refactor the entire login panel to avoid reloading the module its significantly faster if the open id login panel is part of the same application, and simply inserts itself into the sign in dialog rather than loading through a separate html host page.<br> we also now remember (at the user's option) the last openid url the user successfully logged in with, so it can be presented in future sign-in attempts.<br> this helps in case the user forgets which provider they have used, or which account at that provider.<br> signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	2	-2	 8323[0] commit[0] 9a2a97d6aa5fb9dfaed1a0870e0bdaa38ff803a5/9a2a97d6a5fb9dfaed1a0870e0bda38ff803a5[0][+0.6 MultipleLetters] refactor[0] the[0] entire[0] login[0] panel[0] to[0] avoid[-1] reloading[0] the[0] module[0] its[0] significantly[0] faster[0] if[0] the[0] open[0] id[0] login[0] panel[0] is[0] part[0] of[0] the[0] same[0] application[0] and[0] simply[0] inserts[0] itself[0] into[0] the[0] sign[0] in[0] dialog[0] rather[0] than[0] loading[0] through[0] a[0] separate[0] html[0] host[0] page[0] [[Sentence=-2,2=word max, 1-5]] we[0] also[0] now[0] remember[0] at[0] the[0] user's[0] option[0] the[0] last[0] openid[0] url[0] the[0] user[0] successfully[0] logged[0] in[0] with[0] so[0] it[0] can[0] be[0] presented[0] in[0] future[0] sign[0] in[0] attempts[0] [[Sentence=-1,1=word max, 1-5]] this[0] helps[0] in[0] case[0] the[0] user[0] forgets[0] which[0] provider[0] they[0] have[0] used[0] or[0] which[0] account[0] at[0] that[0] provider[0] [[Sentence=-1,1=word max, 1-5]] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[2,-2 max of sentences]]]
8546 commit 47c5e2ca876b80600b88e76aa1a88760f7810d9f refactor changetable so much of its ui is reusable signed-off-by: shawn o. pearce  sop@google.com  	8546 commit 47c5e2ca876b80600b88e76a1a88760f7810d9f refactor changetable so much of its ui is reusable signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	1	-1	 8546[0] commit[0] 47c5e2ca876b80600b88e76aa1a88760f7810d9f/47c5e2ca876b80600b88e76a1a88760f7810d9f[0] refactor[0] changetable[0] so[0] much[0] of[0] its[0] ui[0] is[0] reusable[0] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
8560 commit b7e97311e007acf4aa65adbc49a1af8a8670a889 refactor database access code into a general baseserviceimplementation this makes writing the service methods easier, as each method uses a custom implementation of the action class. signed-off-by: shawn o. pearce  sop@google.com  	8560 commit b7e97311e007acf4a65adbc49a1af8a8670a889 refactor database access code into a general baseserviceimplementation this makes writing the service methods easier, as each method uses a custom implementation of the action class.<br> signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	1	-1	 8560[0] commit[0] b7e97311e007acf4aa65adbc49a1af8a8670a889/b7e97311e007acf4a65adbc49a1af8a8670a889[0] refactor[0] database[0] access[0] code[0] into[0] a[0] general[0] baseserviceimplementation[0] this[0] makes[0] writing[0] the[0] service[0] methods[0] easier[0] as[0] each[0] method[0] uses[0] a[0] custom[0] implementation[0] of[0] the[0] action[0] class[0] [[Sentence=-1,1=word max, 1-5]] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
8562 commit d5a22550a2eaed35a08fe544c0e3e0de98321ed9 refactor the "current account id lookup" to a common rpcutil this way we aren't duplicating code in each service implementation to obtain the account.id from the cookie. instead we rely upon the account object in our gerrit module, or we rely upon the thread local inside of the jsonservlet to give us the current gerritcall. signed-off-by: shawn o. pearce  sop@google.com  	8562 commit d5a22550a2eaed35a08fe544c0e3e0de98321ed9 refactor the "current account id lookup" to a common rpcutil this way we aren't duplicating code in each service implementation to obtain the account.<br>id from the cookie.<br> instead we rely upon the account object in our gerrit module, or we rely upon the thread local inside of the jsonservlet to give us the current gerritcall.<br> signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	1	-1	 8562[0] commit[0] d5a22550a2eaed35a08fe544c0e3e0de98321ed9[0] refactor[0] the[0] current[0] account[0] id[0] lookup[0] to[0] a[0] common[0] rpcutil[0] this[0] way[0] we[0] aren't[0] duplicating[0] code[0] in[0] each[0] service[0] implementation[0] to[0] obtain[0] the[0] account[0] [[Sentence=-1,1=word max, 1-5]] id[0] from[0] the[0] cookie[0] [[Sentence=-1,1=word max, 1-5]] instead[0] we[0] rely[0] upon[0] the[0] account[0] object[0] in[0] our[0] gerrit[0] module[0] or[0] we[0] rely[0] upon[0] the[0] thread[0] local[0] inside[0] of[0] the[0] jsonservlet[0] to[0] give[0] us[0] the[0] current[0] gerritcall[0] [[Sentence=-1,1=word max, 1-5]] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
