Move Class	Translation	Positive	Negative	EmotionRationale
5920 commit d5579c79e7dcb1eda9835f5a2c7299be7eab28b0 refactored the android manifest into sdklib. api change to make it use ifilewrapper instead of ifile. old androidmanifestparser changed to androidmanifesthelper which is now mostly wrapper methods to add eclipse specific parameters. also moved adt...androidconstants.class_* to sdklib...sdkconstants (needed by the parser) and removed androidconstants.fn_android_manifest since sdkconstants.fn_android_manifest_xml existed too. moved the eclipse implementation of iabstractfile/folder change-id: i59bdbe90ba9a4c0b5bb2c4c68945b8877d4eed3d 	5920 commit d5579c79e7dcb1eda9835f5a2c7299be7eab28b0 refactored the android manifest into sdklib.<br> api change to make it use ifilewrapper instead of ifile.<br> old androidmanifestparser changed to androidmanifesthelper which is now mostly wrapper methods to add eclipse specific parameters.<br> also moved adt.<br>androidconstants.<br>class_* to sdklib.<br>sdkconstants (needed by the parser) and removed androidconstants.<br>fn_android_manifest since sdkconstants.<br>fn_android_manifest_xml existed too.<br> moved the eclipse implementation of iabstractfile/folder change-id: i59bdbe90ba9a4c0b5bb2c4c68945b8877d4eed3d	1	-1	 5920[0] commit[0] d5579c79e7dcb1eda9835f5a2c7299be7eab28b0[0] refactored[0] the[0] android[0] manifest[0] into[0] sdklib[0] [[Sentence=-1,1=word max, 1-5]] api[0] change[0] to[0] make[0] it[0] use[0] ifilewrapper[0] instead[0] of[0] ifile[0] [[Sentence=-1,1=word max, 1-5]] old[0] androidmanifestparser[0] changed[0] to[0] androidmanifesthelper[0] which[0] is[0] now[0] mostly[0] wrapper[0] methods[0] to[0] add[0] eclipse[0] specific[0] parameters[0] [[Sentence=-1,1=word max, 1-5]] also[0] moved[0] adt[0] [[Sentence=-1,1=word max, 1-5]] androidconstants[0] [[Sentence=-1,1=word max, 1-5]] class_[0] to[0] sdklib[0] [[Sentence=-1,1=word max, 1-5]] sdkconstants[0] needed[0] by[0] the[0] parser[0] and[0] removed[0] androidconstants[0] [[Sentence=-1,1=word max, 1-5]] fn_android_manifest[0] since[0] sdkconstants[0] [[Sentence=-1,1=word max, 1-5]] fn_android_manifest_xml[0] existed[0] too[0] [[Sentence=-1,1=word max, 1-5]] moved[0] the[0] eclipse[0] implementation[0] of[0] iabstractfile/folder[0] change[0] id[0] i59bdbe90ba9a4c0b5bb2c4c68945b8877d4eed3d[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
6456 commit 0ea2d8b3d8352681c5ed0b632fc5ed2b6a4a64fa merge: 1905fbd 39111bb am 39111bbe: am d6be297b: merge change i2c1b68ce into eclair merge commit '39111bbe906e41efa82194a5e9aaa4f713a632bf' * commit '39111bbe906e41efa82194a5e9aaa4f713a632bf': adt: refactor gle1 and gle2 classes in their own package. 	6456 commit 0ea2d8b3d8352681c5ed0b632fc5ed2b6a4a64fa merge: 1905fbd 3911bb am 3911bbe: am d6be297b: merge change i2c1b68ce into eclair merge commit '3911bbe906e41efa82194a5e9a4f713a632bf' * commit '3911bbe906e41efa82194a5e9a4f713a632bf': adt: refactor gle1 and gle2 classes in their own package.	2	-1	 6456[0] commit[0] 0ea2d8b3d8352681c5ed0b632fc5ed2b6a4a64fa[0] merge[0] 1905fbd[0] 39111bb/3911bb[0] am[0] 39111bbe/3911bbe[0] am[0] d6be297b[0] merge[0] change[0] i2c1b68ce[0] into[0] eclair[0] merge[0] commit[0] '39111bbe906e41efa82194a5e9aaa4f713a632bf'/'3911bbe906e41efa82194a5e9a4f713a632bf'[0][+0.6 MultipleLetters] commit[0] '39111bbe906e41efa82194a5e9aaa4f713a632bf'/'3911bbe906e41efa82194a5e9a4f713a632bf'[0][+0.6 MultipleLetters] adt[0] refactor[0] gle1[0] and[0] gle2[0] classes[0] in[0] their[0] own[0] package[0] [[Sentence=-1,2=word max, 1-5]][[[2,-1 max of sentences]]]
6457 commit 39111bbe906e41efa82194a5e9aaa4f713a632bf merge: 661eb23 d6be297 am d6be297b: merge change i2c1b68ce into eclair merge commit 'd6be297b37453bec1120c7f398f3e22554440446' into eclair-plus-aosp * commit 'd6be297b37453bec1120c7f398f3e22554440446': adt: refactor gle1 and gle2 classes in their own package. 	6457 commit 3911bbe906e41efa82194a5e9a4f713a632bf merge: 661eb23 d6be297 am d6be297b: merge change i2c1b68ce into eclair merge commit 'd6be297b37453bec1120c7f398f3e2255440446' into eclair-plus-aosp * commit 'd6be297b37453bec1120c7f398f3e2255440446': adt: refactor gle1 and gle2 classes in their own package.	2	-1	 6457[0] commit[0] 39111bbe906e41efa82194a5e9aaa4f713a632bf/3911bbe906e41efa82194a5e9a4f713a632bf[0][+0.6 MultipleLetters] merge[0] 661eb23[0] d6be297[0] am[0] d6be297b[0] merge[0] change[0] i2c1b68ce[0] into[0] eclair[0] merge[0] commit[0] 'd6be297b37453bec1120c7f398f3e22554440446'/'d6be297b37453bec1120c7f398f3e2255440446'[0] into[0] eclair[0] plus[0] aosp[0] commit[0] 'd6be297b37453bec1120c7f398f3e22554440446'/'d6be297b37453bec1120c7f398f3e2255440446'[0] adt[0] refactor[0] gle1[0] and[0] gle2[0] classes[0] in[0] their[0] own[0] package[0] [[Sentence=-1,2=word max, 1-5]][[[2,-1 max of sentences]]]
6458 commit d6be297b37453bec1120c7f398f3e22554440446 merge: 93041be fe56e77 merge change i2c1b68ce into eclair * changes: adt: refactor gle1 and gle2 classes in their own package. 	6458 commit d6be297b37453bec1120c7f398f3e2255440446 merge: 93041be fe56e77 merge change i2c1b68ce into eclair * changes: adt: refactor gle1 and gle2 classes in their own package.	1	-1	 6458[0] commit[0] d6be297b37453bec1120c7f398f3e22554440446/d6be297b37453bec1120c7f398f3e2255440446[0] merge[0] 93041be[0] fe56e77[0] merge[0] change[0] i2c1b68ce[0] into[0] eclair[0] changes[0] adt[0] refactor[0] gle1[0] and[0] gle2[0] classes[0] in[0] their[0] own[0] package[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
6459 commit fe56e7727202f85b4a682b2dce6558607c8cf0df adt: refactor gle1 and gle2 classes in their own package. this means we have to change a couple classes to public instead of package protected. however it makes it easier to read the project and see what files we'll want to deprecate with gle1. change-id: i2c1b68ce27773253473cbef5bcef085f9eecfafe 	6459 commit fe56e7727202f85b4a682b2dce6558607c8cf0df adt: refactor gle1 and gle2 classes in their own package.<br> this means we have to change a couple classes to public instead of package protected.<br> however it makes it easier to read the project and see what files we'll want to deprecate with gle1.<br> change-id: i2c1b68ce2773253473cbef5bcef085f9eecfafe	1	-1	 6459[0] commit[0] fe56e7727202f85b4a682b2dce6558607c8cf0df[0] adt[0] refactor[0] gle1[0] and[0] gle2[0] classes[0] in[0] their[0] own[0] package[0] [[Sentence=-1,1=word max, 1-5]] this[0] means[0] we[0] have[0] to[0] change[0] a[0] couple[0] classes[0] to[0] public[0] instead[0] of[0] package[0] protected[0] [[Sentence=-1,1=word max, 1-5]] however[0] it[0] makes[0] it[0] easier[0] to[0] read[0] the[0] project[0] and[0] see[0] what[0] files[0] we'll[0] want[0] to[0] deprecate[0] with[0] gle1[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i2c1b68ce27773253473cbef5bcef085f9eecfafe/i2c1b68ce2773253473cbef5bcef085f9eecfafe[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
7566 commit 8aded2db86d1232d9d50b4ab59cbd9fdfc7381a1 merge: 6c18e49 c556783 am 4db669b9: am 603899e5: merge change i95a34d28 into eclair merge commit '4db669b91e576c9eaeb8e44af594953f85de3788' * commit '4db669b91e576c9eaeb8e44af594953f85de3788': adt xml string refactoring: fix refusing to edit @ id/blah. 	7566 commit 8aded2db86d1232d9d50b4ab59cbd9fdfc7381a1 merge: 6c18e49 c556783 am 4db669b9: am 603899e5: merge change i95a34d28 into eclair merge commit '4db669b91e576c9eaeb8e44af594953f85de3788' * commit '4db669b91e576c9eaeb8e44af594953f85de3788': adt xml string refactoring: fix refusing to edit @ id/blah.	1	-1	 7566[0] commit[0] 8aded2db86d1232d9d50b4ab59cbd9fdfc7381a1[0] merge[0] 6c18e49[0] c556783[0] am[0] 4db669b9[0] am[0] 603899e5[0] merge[0] change[0] i95a34d28[0] into[0] eclair[0] merge[0] commit[0] '4db669b91e576c9eaeb8e44af594953f85de3788'[0] commit[0] '4db669b91e576c9eaeb8e44af594953f85de3788'[0] adt[0] xml[0] string[0] refactoring[0] fix[0] refusing[0] to[0] edit[0] @[0] id/blah[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
7592 commit c5567831aed276ab7bfa3e235da4ad32abf43680 merge: dad7d04 409b143 am 603899e5: merge change i95a34d28 into eclair merge commit '603899e5a9c50bcfd2149c7932050fda0524ec6b' into eclair-plus-aosp * commit '603899e5a9c50bcfd2149c7932050fda0524ec6b': adt xml string refactoring: fix refusing to edit @ id/blah. 	7592 commit c5567831aed276ab7bfa3e235da4ad32abf43680 merge: dad7d04 409b143 am 603899e5: merge change i95a34d28 into eclair merge commit '603899e5a9c50bcfd2149c7932050fda0524ec6b' into eclair-plus-aosp * commit '603899e5a9c50bcfd2149c7932050fda0524ec6b': adt xml string refactoring: fix refusing to edit @ id/blah.	1	-1	 7592[0] commit[0] c5567831aed276ab7bfa3e235da4ad32abf43680[0] merge[0] dad7d04[0] 409b143[0] am[0] 603899e5[0] merge[0] change[0] i95a34d28[0] into[0] eclair[0] merge[0] commit[0] '603899e5a9c50bcfd2149c7932050fda0524ec6b'[0] into[0] eclair[0] plus[0] aosp[0] commit[0] '603899e5a9c50bcfd2149c7932050fda0524ec6b'[0] adt[0] xml[0] string[0] refactoring[0] fix[0] refusing[0] to[0] edit[0] @[0] id/blah[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
7596 commit 409b1434a8d7c190985631bde824794b3eba20b8 merge: 3c20000 245991f merge change i95a34d28 into eclair * changes: adt xml string refactoring: fix refusing to edit @ id/blah. 	7596 commit 409b1434a8d7c190985631bde824794b3eba20b8 merge: 3c200 245991f merge change i95a34d28 into eclair * changes: adt xml string refactoring: fix refusing to edit @ id/blah.	2	-1	 7596[0] commit[0] 409b1434a8d7c190985631bde824794b3eba20b8[0] merge[0] 3c20000/3c200[0][+0.6 MultipleLetters] 245991f[0] merge[0] change[0] i95a34d28[0] into[0] eclair[0] changes[0] adt[0] xml[0] string[0] refactoring[0] fix[0] refusing[0] to[0] edit[0] @[0] id/blah[0] [[Sentence=-1,2=word max, 1-5]][[[2,-1 max of sentences]]]
7603 commit 245991f7b16b8733bf14adf1f2dd13c50cab8a93 adt xml string refactoring: fix refusing to edit @ id/blah. it correctly only refuses to edit @string/blah now. this cl also does a bit of refactoring; i extracted some methods and a class to make it a bit easier to read. bug 2066460 change-id: i95a34d28d6390ab0cc075f05ea83ceec04993ae9 	7603 commit 245991f7b16b8733bf14adf1f2dd13c50cab8a93 adt xml string refactoring: fix refusing to edit @ id/blah.<br> it correctly only refuses to edit @string/blah now.<br> this cl also does a bit of refactoring; i extracted some methods and a class to make it a bit easier to read.<br> bug 2066460 change-id: i95a34d28d6390ab0cc075f05ea83ceec04993ae9	1	-2	 7603[0] commit[0] 245991f7b16b8733bf14adf1f2dd13c50cab8a93[0] adt[0] xml[0] string[0] refactoring[0] fix[0] refusing[0] to[0] edit[0] @[0] id/blah[0] [[Sentence=-1,1=word max, 1-5]] it[0] correctly[0] only[0] refuses[-1] to[0] edit[0] @string/blah[0] now[0] [[Sentence=-2,1=word max, 1-5]] this[0] cl[0] also[0] does[0] a[0] bit[0] of[0] refactoring[0] i[0] extracted[0] some[0] methods[0] and[0] a[0] class[0] to[0] make[0] it[0] a[0] bit[0] easier[0] to[0] read[0] [[Sentence=-1,1=word max, 1-5]] bug[0] 2066460[0] change[0] id[0] i95a34d28d6390ab0cc075f05ea83ceec04993ae9[0] [[Sentence=-1,1=word max, 1-5]][[[1,-2 max of sentences]]]
8460 commit d3f6da7052bd692e678a1f79878d1a32b57fe9f2 merge: 53b9914 c49aefc am ada18333: merge change 8196 into donut merge commit 'ada18333257cdc14d3cafbddf5d1395574e5132b' * commit 'ada18333257cdc14d3cafbddf5d1395574e5132b': refactored androidxpathfactory into sdklib. 	8460 commit d3f6da7052bd692e678a1f79878d1a32b57fe9f2 merge: 53b9914 c49aefc am ada1833: merge change 8196 into donut merge commit 'ada1833257cdc14d3cafbddf5d1395574e5132b' * commit 'ada1833257cdc14d3cafbddf5d1395574e5132b': refactored androidxpathfactory into sdklib.	1	-1	 8460[0] commit[0] d3f6da7052bd692e678a1f79878d1a32b57fe9f2[0] merge[0] 53b9914[0] c49aefc[0] am[0] ada18333/ada1833[0] merge[0] change[0] 8196[0] into[0] donut[0] merge[0] commit[0] 'ada18333257cdc14d3cafbddf5d1395574e5132b'/'ada1833257cdc14d3cafbddf5d1395574e5132b'[0] commit[0] 'ada18333257cdc14d3cafbddf5d1395574e5132b'/'ada1833257cdc14d3cafbddf5d1395574e5132b'[0] refactored[0] androidxpathfactory[0] into[0] sdklib[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
8462 commit c49aefc64c23d013479b56947f019252c924e380 merge: 43a0b0c 79c1241 merge change 8196 into donut * changes: refactored androidxpathfactory into sdklib. 	8462 commit c49aefc64c23d013479b56947f019252c924e380 merge: 43a0b0c 79c1241 merge change 8196 into donut * changes: refactored androidxpathfactory into sdklib.	1	-1	 8462[0] commit[0] c49aefc64c23d013479b56947f019252c924e380[0] merge[0] 43a0b0c[0] 79c1241[0] merge[0] change[0] 8196[0] into[0] donut[0] changes[0] refactored[0] androidxpathfactory[0] into[0] sdklib[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
8463 commit 79c1241417c3774487c3372423a51ee9fca6019d refactored androidxpathfactory into sdklib. 	8463 commit 79c1241417c3774487c3372423a51ee9fca6019d refactored androidxpathfactory into sdklib.	1	-1	 8463[0] commit[0] 79c1241417c3774487c3372423a51ee9fca6019d[0] refactored[0] androidxpathfactory[0] into[0] sdklib[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
9032 commit d4579ba67bfc0788a716485003d14064a5266b69 merge: 5b6490d c77d5c0 am 906e6529: merge change 2300 into donut merge commit '906e6529fce5e5c4473d9bcdb05c03b13dac2b8f' * commit '906e6529fce5e5c4473d9bcdb05c03b13dac2b8f': sdk updater: some refactoring and some new features. 	9032 commit d4579ba67bfc0788a716485003d14064a5266b69 merge: 5b6490d c77d5c0 am 906e6529: merge change 2300 into donut merge commit '906e6529fce5e5c4473d9bcdb05c03b13dac2b8f' * commit '906e6529fce5e5c4473d9bcdb05c03b13dac2b8f': sdk updater: some refactoring and some new features.	1	-1	 9032[0] commit[0] d4579ba67bfc0788a716485003d14064a5266b69[0] merge[0] 5b6490d[0] c77d5c0[0] am[0] 906e6529[0] merge[0] change[0] 2300[0] into[0] donut[0] merge[0] commit[0] '906e6529fce5e5c4473d9bcdb05c03b13dac2b8f'[0] commit[0] '906e6529fce5e5c4473d9bcdb05c03b13dac2b8f'[0] sdk[0] updater[0] some[0] refactoring[0] and[0] some[0] new[0] features[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
9033 commit c77d5c0e2971720263b79fc328253512a7c1b129 merge: 6076db8 e2c0e97 merge change 2300 into donut * changes: sdk updater: some refactoring and some new features. 	9033 commit c77d5c0e2971720263b79fc328253512a7c1b129 merge: 6076db8 e2c0e97 merge change 2300 into donut * changes: sdk updater: some refactoring and some new features.	1	-1	 9033[0] commit[0] c77d5c0e2971720263b79fc328253512a7c1b129[0] merge[0] 6076db8[0] e2c0e97[0] merge[0] change[0] 2300[0] into[0] donut[0] changes[0] sdk[0] updater[0] some[0] refactoring[0] and[0] some[0] new[0] features[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
9035 commit e2c0e975c244290674db1eb42e27bc03eb8d3b77 sdk updater: some refactoring and some new features. the refactoring part involves moving as much as possible stuff in sdklib/internal/repository. the ui has moved in sdkuilib/internal/repository except a specific public wrapper for calling the sdk updater window. there are also a bunch of new classes to handle the internal structures: package is the base type and to match the xml element names we have platformpackage, addonpackage, docpackage and toolpackage. all headers have been fixed. 	9035 commit e2c0e975c244290674db1eb42e27bc03eb8d3b77 sdk updater: some refactoring and some new features.<br> the refactoring part involves moving as much as possible stuff in sdklib/internal/repository.<br> the ui has moved in sdkuilib/internal/repository except a specific public wrapper for calling the sdk updater window.<br> there are also a bunch of new classes to handle the internal structures: package is the base type and to match the xml element names we have platformpackage, addonpackage, docpackage and toolpackage.<br> all headers have been fixed.	1	-1	 9035[0] commit[0] e2c0e975c244290674db1eb42e27bc03eb8d3b77[0] sdk[0] updater[0] some[0] refactoring[0] and[0] some[0] new[0] features[0] [[Sentence=-1,1=word max, 1-5]] the[0] refactoring[0] part[0] involves[0] moving[0] as[0] much[0] as[0] possible[0] stuff[0] in[0] sdklib/internal/repository[0] [[Sentence=-1,1=word max, 1-5]] the[0] ui[0] has[0] moved[0] in[0] sdkuilib/internal/repository[0] except[0] a[0] specific[0] public[0] wrapper[0] for[0] calling[0] the[0] sdk[0] updater[0] window[0] [[Sentence=-1,1=word max, 1-5]] there[0] are[0] also[0] a[0] bunch[0] of[0] new[0] classes[0] to[0] handle[0] the[0] internal[0] structures[0] package[0] is[0] the[0] base[0] type[0] and[0] to[0] match[0] the[0] xml[0] element[0] names[0] we[0] have[0] platformpackage[0] addonpackage[0] docpackage[0] and[0] toolpackage[0] [[Sentence=-1,1=word max, 1-5]] all[0] headers[0] have[0] been[0] fixed[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
9158 commit e3ed76a5100c1e3b83c0d4a4abc57ce673df56f6 merge: c0ec2bb 60a544a am 770dfc5: adt: refactoring classes dealing with android resources out merge commit '770dfc5ed43089228af1892eef3a73a0e7220bc7' * commit '770dfc5ed43089228af1892eef3a73a0e7220bc7': adt: refactoring classes dealing with android resources out of the editor. 	9158 commit e3ed76a5100c1e3b83c0d4a4abc57ce673df56f6 merge: c0ec2bb 60a544a am 770dfc5: adt: refactoring classes dealing with android resources out merge commit '770dfc5ed43089228af1892eef3a73a0e7220bc7' * commit '770dfc5ed43089228af1892eef3a73a0e7220bc7': adt: refactoring classes dealing with android resources out of the editor.	1	-1	 9158[0] commit[0] e3ed76a5100c1e3b83c0d4a4abc57ce673df56f6[0] merge[0] c0ec2bb[0] 60a544a[0] am[0] 770dfc5[0] adt[0] refactoring[0] classes[0] dealing[0] with[0] android[0] resources[0] out[0] merge[0] commit[0] '770dfc5ed43089228af1892eef3a73a0e7220bc7'[0] commit[0] '770dfc5ed43089228af1892eef3a73a0e7220bc7'[0] adt[0] refactoring[0] classes[0] dealing[0] with[0] android[0] resources[0] out[0] of[0] the[0] editor[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
9160 commit 60a544ae112b5b6a7bba76e3357f143bc207ce6b adt: refactoring classes dealing with android resources out of the editor. basically: editors.resources.manager -  resources.manager editors.resources.configurations -  resources.configurations this is to make it less confusing between the "resources editors" and the class parsing/handling android resources (either in a project or in the framework). also moved the resourceexplorerview out of the resources editors, and clean up a few other misc classes. 	9160 commit 60a544ae112b5b6a7bba76e3357f143bc207ce6b adt: refactoring classes dealing with android resources out of the editor.<br> basically: editors.<br>resources.<br>manager -  resources.<br>manager editors.<br>resources.<br>configurations -  resources.<br>configurations this is to make it less confusing between the "resources editors" and the class parsing/handling android resources (either in a project or in the framework)<br> also moved the resourceexplorerview out of the resources editors, and clean up a few other misc classes.	1	-2	 9160[0] commit[0] 60a544ae112b5b6a7bba76e3357f143bc207ce6b[0] adt[0] refactoring[0] classes[0] dealing[0] with[0] android[0] resources[0] out[0] of[0] the[0] editor[0] [[Sentence=-1,1=word max, 1-5]] basically[0] editors[0] [[Sentence=-1,1=word max, 1-5]] resources[0] [[Sentence=-1,1=word max, 1-5]] manager[0] resources[0] [[Sentence=-1,1=word max, 1-5]] manager[0] editors[0] [[Sentence=-1,1=word max, 1-5]] resources[0] [[Sentence=-1,1=word max, 1-5]] configurations[0] resources[0] [[Sentence=-1,1=word max, 1-5]] configurations[0] this[0] is[0] to[0] make[0] it[0] less[0] confusing[-1] between[0] the[0] resources[0] editors[0] and[0] the[0] class[0] parsing/handling[0] android[0] resources[0] either[0] in[0] a[0] project[0] or[0] in[0] the[0] framework[0] [[Sentence=-2,1=word max, 1-5]] also[0] moved[0] the[0] resourceexplorerview[0] out[0] of[0] the[0] resources[0] editors[0] and[0] clean[0] up[0] a[0] few[0] other[0] misc[0] classes[0] [[Sentence=-1,1=word max, 1-5]][[[1,-2 max of sentences]]]
9162 commit 69425d803b34589309a69eddc53a338e1409b30c adt: move more packages into internal: editors -  adt.internal.editors. this also marks the final refactoring of combining previous editors/common plugin under the adt package. 	9162 commit 69425d803b34589309a69eddc53a338e1409b30c adt: move more packages into internal: editors -  adt.<br>internal.<br>editors.<br> this also marks the final refactoring of combining previous editors/common plugin under the adt package.	1	-1	 9162[0] commit[0] 69425d803b34589309a69eddc53a338e1409b30c[0] adt[0] move[0] more[0] packages[0] into[0] internal[0] editors[0] adt[0] [[Sentence=-1,1=word max, 1-5]] internal[0] [[Sentence=-1,1=word max, 1-5]] editors[0] [[Sentence=-1,1=word max, 1-5]] this[0] also[0] marks[0] the[0] final[0] refactoring[0] of[0] combining[0] previous[0] editors/common[0] plugin[0] under[0] the[0] adt[0] package[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
9166 commit 99b9ad2143e5e9e626879309ecc6f883403bdcae adt: move more packages into internal project.* refactorings.* also: moved the export wizard from project.export to wizards.export, moved some actions out of project into the new internal package actions. 	9166 commit 99b9ad2143e5e9e626879309ecc6f883403bdcae adt: move more packages into internal project.<br> refactorings.<br> also: moved the export wizard from project.<br>export to wizards.<br>export, moved some actions out of project into the new internal package actions.	1	-1	 9166[0] commit[0] 99b9ad2143e5e9e626879309ecc6f883403bdcae[0] adt[0] move[0] more[0] packages[0] into[0] internal[0] project[0] [[Sentence=-1,1=word max, 1-5]] refactorings[0] [[Sentence=-1,1=word max, 1-5]] also[0] moved[0] the[0] export[0] wizard[0] from[0] project[0] [[Sentence=-1,1=word max, 1-5]] export[0] to[0] wizards[0] [[Sentence=-1,1=word max, 1-5]] export[0] moved[0] some[0] actions[0] out[0] of[0] project[0] into[0] the[0] new[0] internal[0] package[0] actions[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
9695 commit d0b384b30ae5c034aedcedf10c541080d1d80c70 ai 144490: am: cl 144488 am: cl 144486 adt: call the extract string refactoring to create a new xml string id when selecting a string reference. original author: raphael merged from: //branches/cupcake/... original author: android-build automated import of cl 144490 	9695 commit d0b384b30ae5c034aedcedf10c541080d1d80c70 ai 14490: am: cl 14488 am: cl 14486 adt: call the extract string refactoring to create a new xml string id when selecting a string reference.<br> original author: raphael merged from: //branches/cupcake/.<br> original author: android-build automated import of cl 14490	1	-1	 9695[0] commit[0] d0b384b30ae5c034aedcedf10c541080d1d80c70[0] ai[0] 144490/14490[0] am[0] cl[0] 144488/14488[0] am[0] cl[0] 144486/14486[0] adt[0] call[0] the[0] extract[0] string[0] refactoring[0] to[0] create[0] a[0] new[0] xml[0] string[0] id[0] when[0] selecting[0] a[0] string[0] reference[0] [[Sentence=-1,1=word max, 1-5]] original[0] author[0] raphael[0] merged[0] from[0] //branches/cupcake/[0] [[Sentence=-1,1=word max, 1-5]] original[0] author[0] android[0] build[0] automated[0] import[0] of[0] cl[0] 144490/14490[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
9697 commit 4fcaf6a92b08fa7ed2a4c868d139d138f8c281b8 ai 144486: adt: call the extract string refactoring to create a new xml string id when selecting a string reference. bug 1722971 automated import of cl 144486 	9697 commit 4fcaf6a92b08fa7ed2a4c868d139d138f8c281b8 ai 14486: adt: call the extract string refactoring to create a new xml string id when selecting a string reference.<br> bug 1722971 automated import of cl 14486	1	-1	 9697[0] commit[0] 4fcaf6a92b08fa7ed2a4c868d139d138f8c281b8[0] ai[0] 144486/14486[0] adt[0] call[0] the[0] extract[0] string[0] refactoring[0] to[0] create[0] a[0] new[0] xml[0] string[0] id[0] when[0] selecting[0] a[0] string[0] reference[0] [[Sentence=-1,1=word max, 1-5]] bug[0] 1722971[0] automated[0] import[0] of[0] cl[0] 144486/14486[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
9698 commit 36936dfeeca9ff39abf49d24dd8435769908cd51 ai 144488: am: cl 144486 adt: call the extract string refactoring to create a new xml string id when selecting a string reference. original author: raphael merged from: //branches/cupcake/... automated import of cl 144488 	9698 commit 36936dfeeca9ff39abf49d24dd8435769908cd51 ai 14488: am: cl 14486 adt: call the extract string refactoring to create a new xml string id when selecting a string reference.<br> original author: raphael merged from: //branches/cupcake/.<br> automated import of cl 14488	1	-1	 9698[0] commit[0] 36936dfeeca9ff39abf49d24dd8435769908cd51[0] ai[0] 144488/14488[0] am[0] cl[0] 144486/14486[0] adt[0] call[0] the[0] extract[0] string[0] refactoring[0] to[0] create[0] a[0] new[0] xml[0] string[0] id[0] when[0] selecting[0] a[0] string[0] reference[0] [[Sentence=-1,1=word max, 1-5]] original[0] author[0] raphael[0] merged[0] from[0] //branches/cupcake/[0] [[Sentence=-1,1=word max, 1-5]] automated[0] import[0] of[0] cl[0] 144488/14488[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
9710 commit 45299317fe7d0dbfca0c5811fe1248d92b1a986f ai 144402: am: cl 144284 am: cl 144283 adt: enhance resource chooser with ability to create new xml strings. that's a first pass. there's a fair bit of refactoring involved, so it's split in two cls. next cl will add more functionality. original author: raphael merged from: //branches/cupcake/... original author: android-build automated import of cl 144402 	9710 commit 45299317fe7d0dbfca0c5811fe1248d92b1a986f ai 14402: am: cl 144284 am: cl 144283 adt: enhance resource chooser with ability to create new xml strings.<br> that's a first pass.<br> there's a fair bit of refactoring involved, so it's split in two cls.<br> next cl will add more functionality.<br> original author: raphael merged from: //branches/cupcake/.<br> original author: android-build automated import of cl 14402	1	-1	 9710[0] commit[0] 45299317fe7d0dbfca0c5811fe1248d92b1a986f[0] ai[0] 144402/14402[0] am[0] cl[0] 144284[0] am[0] cl[0] 144283[0] adt[0] enhance[0] resource[0] chooser[0] with[0] ability[0] to[0] create[0] new[0] xml[0] strings[0] [[Sentence=-1,1=word max, 1-5]] that's[0] a[0] first[0] pass[0] [[Sentence=-1,1=word max, 1-5]] there's[0] a[0] fair[0] bit[0] of[0] refactoring[0] involved[0] so[0] it's[0] split[0] in[0] two[0] cls[0] [[Sentence=-1,1=word max, 1-5]] next[0] cl[0] will[0] add[0] more[0] functionality[0] [[Sentence=-1,1=word max, 1-5]] original[0] author[0] raphael[0] merged[0] from[0] //branches/cupcake/[0] [[Sentence=-1,1=word max, 1-5]] original[0] author[0] android[0] build[0] automated[0] import[0] of[0] cl[0] 144402/14402[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
